index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile
10,[/N][=C][\N+1][Branch1][Ring1][#C][N+1][#Branch1][=Branch1][P][=O][/C][=Ring2][N+1],[N+]C[N+](C=N)P=O,1.4878467081635287,-1.2817471840018475,-1.4444653330072683,-1.4382989783564002,-1.764543137880619,,-1.4333270343829008,mols/page_0001.png,10
11,[O][=N+1][Branch1][C][O-1][=C][Branch1][C][Cl][N][N][=C][Ring1][Branch1][C][=N][N][Branch1][=Branch1],NN=CC1=NNC1(Cl)[N+](=O)[O-],1.9580915038517313,-0.7197068663886137,-0.6143821250675231,-1.158341354633343,0.0416197055568808,,-0.7926968191616832,mols/page_0001.png,11
12,[O][C][Branch1][Branch2][N][C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NN=CNCO,1.4996683620478217,-1.380070791771063,-1.3526798090739125,-1.3788475512522789,-1.4830312655698463,,-1.38302979726914,mols/page_0001.png,12
13,[N][N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1],Nn1nc([N+](=O)[O-])cc1[N+](=O)[O-],1.3770246155449357,0.8683984421048996,0.8485306351916668,0.9689169158858801,0.7288139695840793,,0.8896804326369016,mols/page_0001.png,13
14,[N][=N][Branch1][P][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][C][=N][O],N=NP=C(C(N)O)[N+](=O)[O-],1.979668362047822,-0.45982737526553624,-0.48828435425074546,-0.8479952865979845,-0.2824035856545866,,-0.604466405583723,mols/page_0001.png,14
15,[C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][N][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1],Cn1c([N+](=O)[O-])nnc1[N+](=O)[O-],1.3770246155449357,0.3445997967944455,0.22044412709981193,0.3388771415583915,0.032668515299540575,,0.280078689126875,mols/page_0001.png,15
16,[C][=C][N][=N][N][Branch2][Ring1][#Branch1][C][O-1][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],C=CN=NNC[O-],1.5078467081635287,-2.694039159648908,-2.6853870775407165,-2.267307766863696,-3.5766767068577616,,-2.6094473367286612,mols/page_0001.png,16
17,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][Ring2][Branch2][N][C][=C][N][Branch2][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1][N][=N][Ring2][Ring1][Ring2][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][P],O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)c([N+](=O)[O-])c1,1.9783993249990475,-0.7192339225603934,-0.6042942522952325,-0.7064395785390322,0.1738328265507986,,-0.5960745924744396,mols/page_0001.png,17
18,[O][=N+1][Branch1][C][O-1][C][N][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Branch1][=Branch1][N+1][=Ring2][C][=O][O-1][=C][Branch1][=Branch1][N+1][=Branch2][C][=O][O-1],O=[N+]([O-])CN=CC=CC(N(C[N+][O-])[N+][O-])[N+](=O)[O-],2.219883310599152,-0.6138381547552345,-0.8771568050146198,-0.43426635450247636,-1.7685117846144136,,-0.7233064602048955,mols/page_0001.png,18
19,[O][=N+1][Branch1][C][O-1][C][O][C][=N][N][=N][Ring1][Branch2][C][N][Ring1][N][C][=C][Branch1][C],N=NN=COC[N+](=O)[O-],1.481790468830701,-0.38093688798611186,-0.5054205140407475,-0.7240265721933892,-0.888803255376783,,-0.6000803049217488,mols/page_0001.png,19
20,[O][=N+1][Branch1][C][O-1][C][N][C][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CNC[N+](=O)[O-],1.4996683620478217,-0.31764961893306765,-0.5493890994011219,-0.3416761504310552,-1.292657449137777,,-0.4826958846697472,mols/page_0002.png,0
21,[O][=N+1][Branch1][C][O-1][N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Ring2][Ring1][C],O=[N+]([O-])N1CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1,1.726423335035418,1.4244829670906631,1.3557012976135008,1.4723383961409737,0.6182833008318473,,1.3458097547156151,mols/page_0002.png,1
22,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][C][=O][O-1][C][Branch1][=Branch1][C][=O],C[N+](O[O-])C(C=C[N+](=O)[O-])[N+](=O)[O-],2.076437499842364,-0.3379013564810073,-0.6188600520004197,-0.2382377602801827,-1.613119856454806,,-0.49579744187791047,mols/page_0002.png,2
23,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CC[N+](=O)[O-],1.501790468830701,-0.06446597539789811,-0.367497234206943,-0.11836096052901869,-1.2772726674150379,,-0.28306245335432156,mols/page_0002.png,3
24,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch2][=Branch1][C][=N][N][N][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Branch1][C][O][C][C][Branch1][=Branch1][N][N+1][=Branch1][C][O],O=[N+]([O-])C=CCNNN=NC(N(O)CCN[N+]O)[N+](=O)[O-],2.2864233350354186,-1.0270111534159088,-1.2329221746214307,-0.749162875230784,-2.0186148976774736,,-1.0665099718693958,mols/page_0002.png,4
25,[O-1][N+1][O][N][=C][C][=Ring1][Branch1][C][=N][O][N+1][Branch1][C][O-1][=C][Ring1][=Branch1][C][=N][O][N+1][Branch1][C][O-1][=C][Ring1][=C][Ring1][=Branch1],[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21,1.1798833105991513,1.9072957660252925,2.387973495294396,2.416858693307403,3.0834349751381906,,2.3489042901667023,mols/page_0002.png,5
26,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][O][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],1.538407953408093,-0.4408569855312629,-0.24331437686207605,-0.5576018923564093,0.7799949407449616,,-0.31608410346640237,mols/page_0002.png,6
27,[C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][O][N+1][=Branch1][C][=O][O-1],Cn1c([N+](=O)[O-])nc([N+](=O)[O-])c1[N+](=O)[O-],1.456601054988479,0.6771688688246187,0.5972531021182902,0.6698148812219005,0.3108448141135969,,0.6176159266358471,mols/page_0002.png,7
28,[O][=N+1][Branch1][C][O-1][O][C][C][O][C][O][C][C][Branch1][Branch2][C][O][N+1][=Branch1][C][=O][O-1][O][C][Branch2][Ring1][Branch2][O][C][Ring1][#C][C][Branch1][#Branch1][O][N+1][=Branch1][C][=O][O-1][C][Ring2][Ring1][Ring1][O][N+1][=Branch1][C][=O][O-1][C][Branch1][#Branch1][O][N+1][=Branch1][C][=O][O-1][C][Ring2][Ring1][O][O][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])OCC1OC2OC3C(CO[N+](=O)[O-])OC(OC1C(O[N+](=O)[O-])C2O[N+](=O)[O-])C(O[N+](=O)[O-])C3O[N+](=O)[O-],9.186790600693021,0.3680144443962297,0.34948917174566707,0.27685628938517515,0.18385301668428902,,0.30850372145797317,mols/page_0002.png,8
29,[O][=N+1][Branch1][C][O-1][C][=N][O][=N][Branch2][Ring1][Branch1][C][=C][Branch2][Ring1][#Branch2][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NONC=CC=NC[N+](=O)[O-],1.636601054988479,-1.212517477877944,-1.348814207266229,-1.017968710539631,-1.9140867918036935,,-1.238929084682265,mols/page_0002.png,9
30,[N][C][=N][O][N+1][Branch1][C][O-1][C][=N][NH1][Ring1][Branch2],NC1=NO[N+]([O-])C=NN1,1.421790468830701,1.132736332273076,1.0407598389498898,0.9721902684922035,0.5816421974022452,,0.9904143699428474,mols/page_0002.png,10
31,[C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][N][=C][Ring1][=C][N+1][=Branch1][C][=O][O-1],Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.5798833105991517,-1.2132488910076333,-1.0791158134880838,-0.9961747199309089,-0.5398047963830022,,-1.025541543734593,mols/page_0002.png,11
32,[=N+1][/N+1][Branch1][#N+1][/N][/N+1][=Branch1][#Branch2][C][N][O][N][O][N][=N][N][\N+1][Branch2][=C][Branch2][Ring1][N][P][N][S][Cl][/C][NH1],[N+]NN=NONONC[N+](CPNSCl)[N+]([N+])N,2.159883310599152,-0.6566874940887639,-0.8749231119522226,-0.6438970497876535,-1.4869582788605837,,-0.7891572993113665,mols/page_0002.png,12
33,[O][=C][Branch2][Ring1][S][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][C][N][Branch2][Ring2][Ring2][C][=Branch1][C][=O][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][C][N][Branch2][Ring2][Ring2][C][=Branch1][C][=O][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][C][Ring2][Ring2][#Branch2],O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N1CN(C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CN(C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C1,3.5744805547995004,0.722910864595867,0.5805896816007532,0.6489469225132983,0.06510831451943898,,0.5919647370064182,mols/page_0002.png,13
34,[C][=N][O][=N+1][Branch1][C][O-1][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][C][=O][O-1],C=NO[N+]([O-])C=NC([N+](C)O[O-])[N+](=O)[O-],2.116601054988479,-0.0013279743305048186,-0.3690141523183865,0.0838158048676689,-1.4140201601631186,,-0.20046122573146713,mols/page_0002.png,14
35,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][O-1][C][=O][O-1][C][Branch1][C][O],O=[N+]([O-])C=CC([N+]([O-])C[O-])[N+](=O)[O-],2.076437499842364,1.0165979832269159,0.7409939497692605,0.9827420168937635,-0.27061764773025015,,0.8054330252335246,mols/page_0002.png,15
36,[O][=N+1][Branch1][C][O-1][C][=N][C][Branch1][Ring1][N+1],[N+]CN=C[N+](=O)[O-],1.4878467081635287,0.7027738277105854,0.41353064991701877,0.5758360770913536,-0.5704886439163033,,0.4523616858518122,mols/page_0002.png,16
37,[O][=C][Branch2][Ring1][=C][N][C][N][C][=Branch1][C][=O][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(NCNC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.227950530827869,0.6054542435501163,0.580827328910695,0.1911163928611596,0.4159361959816831,,0.414610569857835,mols/page_0002.png,17
38,[C][C][N][=N][O][N+1][=Ring2][C][=O][O-1][=N],CCN=NO[N+][O-],1.4878467081635287,-1.6343000968267658,-1.7872380386635476,-1.3843195579348058,-2.799412162314979,,-1.6890535732779988,mols/page_0002.png,18
39,[C][N][Branch1][=Branch2][C][C][N][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],CN(CCN[N+](=O)[O-])[N+](=O)[O-],1.518091503851731,-0.9308480033337456,-1.2351303142096406,-0.5418409906211477,-2.5951964505793566,,-1.0177506206922413,mols/page_0002.png,19
40,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch2][Ring2][=N][N][C][=N][N][Branch2][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1][C][=C][Ring2][Ring1][Ring2][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring2][Ring2],O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.1193737172742675,-0.6396010234576002,-0.5141016680590274,-0.6358094955574475,0.2835883785543443,,-0.5143906332467014,mols/page_0003.png,0
41,[O][=N+1][Branch1][C][O-1][=C][N][C][=N][N][=C][Branch1][=C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NC=NN=CNC[N+](=O)[O-],1.5963039679725397,-0.5319293116817537,-0.7143639258464548,-0.574276287842273,-1.164844003464601,,-0.6577682248654214,mols/page_0003.png,1
42,[N][C][Branch2][#Branch1][Ring1][N][C][=N][O][N+1][Branch1][C][O-1][N][=N][O],NCNC=NO[N+]([O-])N=NO,1.498091503851731,-0.5713219187159996,-0.7143616899174634,-0.526400707280705,-1.202584719596131,,-0.6522396570302609,mols/page_0003.png,2
43,[O][O][C][Branch1][C][N][C][=N][C][=N][O][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][Branch1][=Branch1][C][C][N+1][=Branch1][C][Branch1][C][O-1][C][N][=N][C][N][=N][N][Branch1][Branch2][C][=N][O][N+1][Branch2][C][=C][N][Branch1][=Branch1][N+1][C][O-1][C][=C][C][Branch2][=Branch1][Ring1][O][C][N][O][C][N][=N][O][C][=Ring1][Branch1][C][O][C][=N][O][=N+1][Branch1][C][O-1][N+1][=Branch1][C][C][O-1][N][C][=N][N][C][=C][Ring1][=Branch1][N+1][=Branch1][O-1][C][=C][Branch1][=Branch1][N+1],C[N+]([O-])[N+]([O-])ON=COCc1onnc1ONCOCN([N+]C[O-])[N+]ON=CNN=NCN=NCC(CC[N+][O-])NC(ON=CN=CC(N)OO)[N+](=O)[O-],4.670863522246628,-1.2821140689981578,-1.395249980559387,-1.0910916463200395,-1.6504809735466948,,-1.2708257682720714,mols/page_0003.png,3
44,[=N+1][Branch1][O-1][C][=O][O-1][N][N][C][Branch1][Branch2][N],C[N+]=O,1.4891981725766341,-1.9728186765165925,-2.3290576149912208,-1.6411693720960694,-3.890036938594411,,-2.1209405155748224,mols/page_0003.png,4
45,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=C][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CC[N+](=O)[O-],1.501790468830701,-0.06446597539789811,-0.367497234206943,-0.11836096052901869,-1.2772726674150379,,-0.28306245335432156,mols/page_0003.png,5
46,[#N+1][C][=Ring2][C][O-1][=N][N+1][=Branch1][#Branch2][NH1][=O][O-1],[N+]#CN[N+]NO[O-],1.467846708163529,0.13034524391702695,-0.01564186556921599,0.06787981683020845,-0.690343979400361,,-0.013206626620999973,mols/page_0003.png,6
47,[O][=N+1][Branch1][C][O-1][C][=C][Branch2][Ring1][P][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CCN[N+](=O)[O-],1.4996683620478217,-0.3981899102644229,-0.629243386818001,-0.30206679273032566,-1.5912561762845172,,-0.536810658991188,mols/page_0003.png,7
48,[=N+1][Branch1][C][C][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],C[N+][O-],1.4891981725766341,-1.469628440677686,-1.9892561395460697,-1.0605943887815636,-4.00798938082814,,-1.6897578386513785,mols/page_0003.png,8
49,[O][=C][Branch2][Ring1][#Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][O][C][C][O][C][=Branch1][C][=O][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCCOC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.2735676759431467,-0.48980038678423404,-0.5764518256576072,-0.6240500546826653,-0.7826404246064844,,-0.5944471174441749,mols/page_0003.png,9
50,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][N][=C][Branch1][=Branch1][N+1][=Branch2][O][=N+1][O-1][N][C][=N][O][N+1][=Branch1][C][O-1],O=[N+]([O-])C=CC(=CN=C[N+][O-])[N+](=O)[O-],1.6163039679725397,-0.420310640116907,-0.6237564170731335,-0.4250118567849818,-1.0841914526712066,,-0.5394406522786235,mols/page_0003.png,10
51,[C][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][=C][Branch2][Ring1][=Branch1][C][=N][O][=N][NH1][=C][Ring2][Ring1][=N][N+1][=Branch1][C][Cl][O-1],O=[N+]([O-])C1=NCC([N+]([O-])Cl)NNON=CC[N+]1[O-],2.139883310599152,0.882552189628512,0.7045042274666535,0.6290587306313221,0.33309544040171307,,0.6816971405664914,mols/page_0003.png,11
52,[O][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1][N+1][C][C][=O][Branch1][C][N+1][=Branch1][C][N+1][=Branch1][=O][O-1][N+1][=Branch1][C][C][=O][O-1][N][Branch2][Ring1][Branch2][C][=C][Branch1][=Branch1][C][=Branch1][C][=O],[N+][N+](CC([N+]CC=O)=C([N+](=O)[O-])[N+](=O)[O-])O[O-],1.678407953408093,0.555495034373742,0.26058288551636505,0.4263844693733999,-0.620682657574119,,0.31250500196447484,mols/page_0003.png,12
53,[Ring1][N][C][O][C][N][N][=N][O][N+1],[N+]ON=NNCOCN,1.481790468830701,-1.413369336885867,-1.5590624433476252,-1.310026096338675,-2.229163790809945,,-1.4900347626748376,mols/page_0003.png,13
54,[O][=N+1][Branch1][C][C][=N][C][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][N][N+1][Ring2][Ring1],C[N+](=O)NC=N,1.4918943340952076,-3.099312739384742,-3.0475385797653605,-2.615240968198942,-4.047930546876556,,-2.9876022717547577,mols/page_0003.png,14
55,[O][=N+1][Branch1][C][O-1][C][Branch2][C][Branch2][Ring1][#Branch1][C][=N][N][=C][Branch2][Ring1][Branch1][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=NC[N+](=O)[O-],1.481790468830701,1.2140575308556785,1.0176933566378705,1.0609124534373016,0.07080474914011568,,0.9893831781623194,mols/page_0003.png,15
56,[O][=N+1][Branch1][N][C][=N][N][=C][Branch1][Branch2][N+1][=Branch1][C][=O][O-1],O=[N+]C=NN=C[N+](=O)[O-],1.481790468830701,0.7989338353088401,0.6473762417366753,0.6406945811751406,-0.01957410865930532,,0.6158979408655046,mols/page_0003.png,16
57,[C][N][=C][Ring1][Branch1][N][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])NC1=NC1,1.4278467081635287,-0.08028995311884621,-0.2667798127898445,-0.20719822777505045,-0.8060469911959588,,-0.25025143170678876,mols/page_0003.png,17
58,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])C=CC[N+](=O)[O-],1.501790468830701,-0.06446597539789811,-0.367497234206943,-0.11836096052901869,-1.2772726674150379,,-0.28306245335432156,mols/page_0003.png,18
59,[Branch1][O][=N+1][=N][C][O-1][N][C][N][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][C][C][N][C][Branch1][=Branch1][=Branch1][N+1][=Branch1][O-1][C][O-1][C][=O][C][N][N][C][=C][Branch1][=Branch1][N+1][C][C][=O][O-1],O=[N+]=NC[O-],1.4767229808842466,0.2540954746104051,-0.0009422295429727899,0.21151506654494273,-0.9340563589541107,,0.054488701989424126,mols/page_0003.png,19
60,[O][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][=N][Ring1][Branch1][C][=N][C][Branch1][=Branch1],N=NC(CCO)[N+](=O)[O-],2.001790468830701,-1.6515539047260541,-1.688301055560449,-1.4933089898892744,-2.172102708073721,,-1.6494976068347078,mols/page_0004.png,0
61,[C][=N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][C][O],C=NN=C(C[N+]CO)[N+](=O)[O-],1.538091503851731,-1.360938564115505,-1.453928103917252,-1.30096907447609,-1.9022016683238379,,-1.414324463631009,mols/page_0004.png,1
62,[Ring2][N][O][N][O][N][=N+1][Branch1][C][O-1][C][O][C],COC[N+]([O-])=NONON,1.4796683620478217,-0.8987616713866221,-1.2329282435715503,-0.915110209803969,-2.2248902403314066,,-1.1214555866942715,mols/page_0004.png,2
