smiles,homo,gap,MolMR,LogP
"Cl[C@@H]1C[C@@H]2[C@@H]([C@H]1CC2)OC(=O)c1ccc(cc1)N(=O)=O	
",-8.20609,5.221839999999999,72.77190000000002,3.1575000000000024
"c1ccc2c(c1)cc(cc2)[N]c1ccc(cc1)[N]c1ccc2c(c1)cccc2	
",-5.93604,2.8109200000000003,117.24600000000001,7.128200000000005
"Cc1ccc(cc1)NP(=O)(Oc1ccc(cc1)C)Nc1ccc(cc1)C	
",-6.13051,5.67207,109.01690000000004,6.322960000000005
"O=C1Cc2ccc(cc2)CC(=O)Cc2c3cc(C1)c(CCCc1ccc(CCC3)cc1)c2	
",-5.91146,4.48583,128.20600000000005,5.372600000000006
"O=C([C@]12[C@H]3OCC[C@H]3[C@H]([C@@H]3[C@H]1OCC3)c1c2cccc1)c1ccccc1	
",-6.66863,5.69426,97.32750000000004,3.7283000000000026
"CC1(C)C=CC(/C/1=C\1/C(C)(C)C=CC1(C)C)(C)C	
",-6.4900400000000005,6.7363800000000005,80.43000000000005,5.527400000000005
"Fc1ccc2c(c1)C[C@@H]1ON2[C@H](C1)c1sccc1C	
",-6.5239,5.76403,73.87000000000003,4.003320000000003
"CC(NC(=O)OCc1onc(c1c1n[nH]cc1)c1ccc(cc1)F)C	
",-6.86568,5.77062,87.93540000000002,3.5054000000000016
"Clc1ccc(cc1)[C@H]1CN([C@@]2([C@@H]1C(=O)c1c(=O)[nH]c3c(c1O)cccc3)c1cccc3c1c(C2=O)ccc3)C	
",-6.07245,3.64114,150.83349999999976,5.660200000000005
"COc1ccc(cc1)NC(=S)N1CCN/C/1=N\c1ccc(cc1)OC	
",-5.63037,4.62033,104.01240000000001,2.993500000000001
"O=CNc1ncc(cc1Cl)Cl	
",-7.13243,5.21519,43.94370000000001,1.9566999999999999
"CC([C@@H]1N(C(=O)OC1(C)C)[P@](=O)(c1ccccc1)C)C	
",-7.4947,6.443099999999999,80.63150000000005,3.4752000000000027
"S=C(N1N=Cc2c(B1O)cccc2)Nc1ccccc1	
",-6.51421,4.36129,86.14450000000001,1.4205999999999996
"Oc1ccc(cc1)c1ccc(cc1C)N	
",-5.6585,5.30973,62.69220000000002,2.9498200000000008
"O/N=C/1\CC[C@]2([C@@H]1CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@]13[C@@H]2[C@@H](OC1)C(CC3)(C)C)C)C	
",-6.96705,6.92295,119.62650000000009,6.680700000000008
"COc1cc2c(c(c1C)c1ccccc1)[nH]c1c2cc(Cl)cc1	
",-5.68812,4.48516,97.53970000000002,5.958520000000004
"OC[C@H](COc1ccccc1O)O	
",-6.283,6.10452,46.69440000000004,0.12419999999999998
"N[C]1N=C[N]c2c1ncn2[C@@H]1CO[C@@H](C1=C)CO	
",-6.39204,5.44333,64.04820000000001,-0.5544100000000003
"c1ccc(cc1)CP1COB(OC1)c1ccccc1	
",-6.8998,6.06659,80.80000000000004,3.0257000000000014
"O=C[C@@H]1CC[C@@H]2[C@@H]([C@H]1c1ccccc1)C=CC(=O)C2	
",-7.14655,5.410730000000001,73.71500000000003,3.140500000000002
"Cc1cc(C)c(c(c1)C)[Si]1(O[C@H](c2ccccc2)[C@H]([Si](O1)(c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C)c1ccccc1)c1c(C)cc(cc1C)C	
",-6.4699,5.76196,233.1919999999992,9.81504
"O=C([C@@H]1[C@H](c2ccccc2)[C@H]([C@H]1c1ccccc1)C(=O)c1ccccc1)c1ccccc1	
",-6.9160900000000005,5.130450000000001,126.891,6.565800000000006
"c1ccc(cc1)C/C(=N\c1ccccc1)/c1ccccc1	
",-6.28498,4.71449,89.22700000000005,5.050100000000004
"Clc1cccc(c1)C(=O)OOC(=O)c1cccc(c1)Cl	
",-7.58259,5.48489,73.73500000000003,3.922200000000001
"OC[C@@H]([C@H]1O[C@H](OC)[C@H]([C@H]([C@@H]1O)O)O)O	
",-7.60701,7.4972199999999996,46.78300000000002,-3.2063999999999977
"CCOC(=O)[C@@H]1COC(=O)N1C(=O)[C@H](c1ccccc1)C	
",-6.99726,6.04514,73.47200000000004,1.7005999999999997
"O[C@H](CNC(C)C)CNc1ccccc1	
",-6.01878,5.736949999999999,64.07720000000003,1.4573999999999991
"COc1cc(cc(c1OC)OC)C(=O)Nc1cccc(c1)Br	
",-6.53023,5.042050000000001,88.19320000000003,3.7272000000000025
"Brc1cc2c(s1)c1sc(cc1[C@]13[C@@]2(OCCO3)OCCO1)Br	
",-5.96943,4.07093,90.19600000000003,4.414400000000002
"CCOC(=O)C1=C(NC(=O)/C/1=C(/c1ccccc1)\O)c1ccccc1	
",-5.92628,3.7260600000000004,94.12850000000002,3.0599000000000016
"COc1ccc(cc1)S(=O)(=O)CS(=O)(=O)c1ccc(cc1)OC	
",-6.97361,5.6050699999999996,85.22660000000005,1.9089000000000003
"C[C@H](c1ccc(cc1)CC(C)C)C(=O)N/N=C/c1ccc(cc1)Br	
",-6.41868,4.62749,103.27770000000002,4.901400000000004
"CC1=C(C)S/C(=C/2\SC(=C(S2)I)I)/S1	
",-5.1219,3.44321,90.83,6.3210000000000015
"COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc(c(c1O)CC=C(C)C)OC	
",-6.08524,4.29659,122.69360000000006,5.392000000000004
"CC1(C)[C@H](Sc2ccccc2)c2ccccc2S[C@H]1c1ccccc1	
",-5.92138,5.05062,110.30300000000003,7.3932000000000055
"Cc1ccc(cc1)c1oc(c(c1I)F)c1ccccc1	
",-5.83525,4.16686,86.99200000000002,5.665720000000003
"Fc1ccc(cc1)N([C](c1ccccc1)c1ccccc1)[O]	
",-5.99043,4.13791,83.89650000000003,4.606190000000003
"CCOC(=O)[C@@H]([C@@]1(C)CCNC(=O)O1)OS(c1ccc(cc1)C)([O])[O]	
",-7.57852,6.01781,87.42070000000004,2.601420000000001
"O/C(=C\c1nc2ccccc2c(=O)o1)/c1ccccc1	
",-6.41982,4.141629999999999,77.22080000000003,3.2441000000000013
"O=C1N2[C@H](C[C@]1(C)Cc1ccccc1)OC[C@H]2c1ccccc1	
",-7.02529,6.50106,88.63900000000005,3.5653000000000024
"c1ccc2c(c1)nsn2	
",-7.1335,4.61209,37.41500000000001,1.6912999999999996
"O=C(N(c1ccccc1)c1ccccc1)COc1c(Br)cc(c2c1nccc2)Br	
",-6.23504,4.2416599999999995,122.66800000000003,6.503500000000003
"O=C1c2ccccc2[C@]2(N1[C@H](Sc1ccccc1)CC2=O)c1ccccc1	
",-6.33567,4.6736,105.54450000000001,4.477200000000003
"OC(=O)CC[C@@H]1NC(=O)[C@@H](NC1=O)CCC(=O)O	
",-7.55279,7.16982,57.60100000000001,-1.3007999999999997
"CCOC(=O)C1=C(C)N=c2n([C@H]1c1ccccc1)c(=O)/c(=C/c1cccc(c1)OC)/s2	
",-6.23499,3.6612799999999996,119.83500000000002,2.8069000000000015
"C=CCn1c(=O)c(c(c2c1cccc2)O)c1c(O)c2ccccc2n(c1=O)CC=C	
",-6.22555,4.34859,119.13360000000004,3.766600000000004
"C[C]1C=C2[S@@](S1)SC(=C2)C	
",-6.15952,3.84935,53.530000000000015,3.918490000000002
"Oc1ccccc1[C]1[N]CCS1	
",-6.4445500000000004,4.8942000000000005,49.91080000000002,1.5809900000000001
"Oc1ccc(cc1)c1nc2c(s1)cccc2	
",-6.21798,4.55827,66.72080000000003,3.6689000000000016
"Br[C@@H]1CC(O[C@@]21OC(C[C@H]2Br)(C)C)(C)C	
",-7.51013,7.31586,67.72300000000004,3.6075000000000026
"C[C@@]1(OO[C@]2(C)C[C@H]3[C@@](O2)(C)CC[C@@H]2[C@]3(C)CCCC2(C)C)C[C@H]2[C@@](O1)(C)CC[C@@H]1[C@]2(C)CCCC1(C)C	
",-6.98504,7.16087,151.0999999999998,9.210200000000004
"S=C1NCCN1	
",-5.99245,5.8363,28.6034,-0.5359000000000003
"O=C1C(=C([C@@H](N1CCCCCSc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1	
",-6.1893,4.48756,151.61099999999968,8.143500000000007
"O=C/C=C(/n1ccc(n1)c1ccccc1)\c1ccccc1	
",-6.54776,4.350300000000001,83.54400000000003,3.638200000000002
"C[C@H]1C(=O)O[C@H]2[C@H]1CCC(=C1[C@@H]2C(=CC1=O)C)C	
",-6.98729,5.16975,66.72200000000002,2.419600000000001
"CC(=O)C1=C(CCCC1)NCCNC1=C(CCCC1)C(=O)C	
",-5.62706,4.67127,88.35540000000005,2.9998000000000014
"COc1cc(/C=C/c2ccc(cc2)N(=O)=O)cc(c1OC)OC	
",-6.17789,3.3787199999999995,88.12240000000004,3.791000000000002
"CN[C@@H]1CC2=C(C)C(=O)O[C@@]32C[C@@]2([C@@]1(C)CC[C@@H]2N3)C	
",-6.59332,5.54748,75.97640000000004,1.7159999999999997
"O=C(O[Si](C)(C)C)Nc1ccccc1C	
",-6.32539,6.01835,64.62870000000004,3.378420000000002
"Cc1ccc(cc1)S(=O)(=O)N1CC2=C(C(=C(C[C@@H]2C1)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c1ccccc1c1ccccc1	
",-6.38625,4.40193,175.55879999999942,7.120020000000009
"O=C1N2Cc3ccc4c(c3)cc(cc4)CN3CN(CN(Cc4cc5cc(CN1CN(C2)C(C)(C)C)ccc5cc4)C3=O)C(C)(C)C	
",-6.16835,4.89322,183.51199999999938,7.213000000000008
"Clc1ccc(cc1)[C]1N[N][C](N([N]1)C(=O)C(C)C)c1ccc(cc1)Cl	
",-6.20364,4.17055,96.68170000000002,3.4953800000000017
"CC1(C)OCc2c(CO1)cccc2	
",-6.90386,6.58421,50.09900000000003,2.469500000000001
"C#Cc1cc(CN(C)C)c(c(c1)CN(C)C)I	
",-6.32076,5.14447,81.87600000000003,2.3957000000000006
"CSC1=C(SC)S/C(=C\2/SC3=C(S2)S/C(=C/2\SC(=C(S2)SC)SC)/S3)/S1	
",-5.1254100000000005,3.8277600000000005,149.91799999999984,9.991399999999992
"Cc1cc(O)c(c(c1)C(C(C(F)(F)F)(F)F)(F)F)C(=O)C	
",-7.11454,5.70243,57.7443,4.192620000000001
"OCC[C@@H]([C@H]([C@@H]([C@H](c1ccccc1)O)C=C)C)O	
",-7.20245,6.56856,71.96240000000004,1.9015999999999997
"CCOC(=O)[C@@H]1CCc2c(C1)c1ccccc1[nH]2	
",-5.69493,5.35736,70.44670000000004,2.8359000000000005
"OC[C@H]1[C@H](C1(C)C)C(=O)NC(C)C	
",-7.11439,7.09931,51.12550000000004,0.7754999999999999
"C/C(=N\Nc1ccc(cc1N(=O)=O)N(=O)=O)/C=C/c1ccccc1	
",-6.32223,3.1821900000000003,91.9585,4.004200000000003
"C#CC[C@@]1(O)c2ccccc2CC[C@]21CCC(=O)C=C2	
",-7.08757,5.23543,77.92380000000003,2.749200000000001
"N[C]1Nc2ccccc2S(=O)(=O)[N]1	
",-7.08674,5.90296,46.81490000000001,-0.1891100000000001
"COc1cc(N(=O)=O)c(c(c1)N(=O)=O)C(C)(C)C	
",-7.4122,4.70346,65.00280000000002,2.809100000000001
"COc1ccc2c(c1)OC(C(=C2c1ccc(cc1)O)c1ccccc1)(C)C	
",-5.59858,4.56473,108.16580000000002,5.530900000000005
"COC(=O)c1n(c2cc[nH]c2C(=O)OC)c(c(c1Br)Cl)Cl	
",-6.50448,5.14815,80.51870000000001,3.4479000000000015
"CP(=O)(CNCP(=O)(C)C)C	
",-6.98523,6.8033399999999995,51.77870000000003,1.7364
"COc1ccc(cc1)COc1nnnn1c1ccccc1	
",-6.8715,5.713150000000001,76.48000000000002,2.2499000000000002
"CO[C@H]1O[C@H](CN/C(=N\c2nc3c(s2)cc(cc3)OC)/N2CCOCC2)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C	
",-5.5659600000000005,4.736540000000001,145.99369999999982,1.3806000000000007
"N#Cc1cccc(c1)c1nc2c(s1)ccc(c2)C#N	
",-7.38518,4.65427,74.48600000000002,3.706660000000002
"CO[C@H]1O[C@H]2[C@@H](C1)[Se][Se]C2	
",-5.9235,4.4308,40.35200000000001,0.29159999999999997
"Cc1ccc(cc1)n1c(nc(c1C)C)c1ccccc1	
",-5.6625,4.762689999999999,83.21100000000004,4.464560000000003
"Cc1cccc(c1)C(=O)/C=C\1/C=C[C]2C(=C[CH]C=C2)N1	
",-5.72469,3.67944,80.63420000000002,3.453500000000002
"COC(=O)C1=C(O[C@@H]2[C@H]1Nc1ccccc1C2=O)C(=O)OC	
",-6.19624,4.162920000000001,74.11420000000003,0.6622999999999999
"Oc1ccc(cc1)/N=N/c1cccc2c1cccc2	
",-5.98543,3.54994,76.23080000000003,4.9608000000000025
"COc1ccccc1/C=C/1\CCc2c(C1=O)cccc2	
",-6.32451,4.2505500000000005,80.06450000000004,3.907700000000003
"CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@](N2[C@@]1(O)c1ccccc1C2=O)(C)C(=O)OC	
",-7.36573,5.73304,97.17530000000004,0.5913999999999995
"COc1ccccc1[C@@H]([C@H](c1ccccc1[S@@](=O)c1ccc(cc1)C)C)Nc1ccccc1	
",-5.73036,4.52513,136.51009999999994,7.1272200000000066
"Fc1ccc(cc1)C1=CC(=O)/C(=C(\O)/C)/[C@@H](C1)c1ccc(cc1)F	
",-6.53096,4.2015400000000005,88.47080000000003,4.9368000000000025
"CCOC(=O)c1nc2c(s1)nc(s2)C(=O)OCC	
",-7.36119,4.48639,67.20500000000001,2.1062
"CN(c1ccc(cc1)N1c2ccccc2Sc2c1nccc2)C	
",-5.34421,4.55984,97.37000000000003,5.082000000000003
"N#C[C@@]12[C@@H]3O[C@]45[C@](C2=O)([C@@H]2[C@H]1CC[C@H]3[C@H]42)C=CC=C5	
",-6.67199,4.98679,64.56400000000001,1.61488
"OCC1=CCO[C@H]2[C@@H]([C@@H]1O)O[C@H]1[C@@H]2OC(O1)(C)C	
",-7.36247,6.84816,59.61360000000005,-0.4588000000000003
"COc1c(cc(c2c1[n]n([n]2)c1cc(cc(c1N)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O	
",-7.65946,3.73973,96.44700000000003,1.6440999999999995
"CC(N(C(=O)O/C=C/1\[C@H](C[C@H]2C[C@@H]1C2(C)C)C(=O)C(C)(C)C)C(C)C)C	
",-6.18499,5.6625,104.62200000000009,5.423100000000006
"COC(=O)[C@H](C(C)(C)C)[C@@H]1C=C[C@H]2[C@@H](C1)C(=O)N(C2=O)c1ccccc1	
",-7.14447,6.31745,98.12300000000003,3.2036000000000016
"CCCCc1nc(sc1[CH]/C=C\1/N(CCCC)c2c(C1(C)C)cccc2)[C](C#N)C#N	
",-5.6758,2.6978099999999996,127.50400000000003,6.489640000000008
"OC[C@H]([C@H]1O[C@H]2[C@@H]([C@H]1O)NC(=S)N2c1c(C)cccc1Cl)O	
",-6.17508,5.29472,85.95010000000002,0.15051999999999943
"CC(NS(=O)(=O)NC(C)(C)C)(C)C	
",-7.22413,7.19764,54.69720000000004,1.0073999999999996
"NNC(=O)c1ccccc1Nc1cccc(c1C)C	
",-5.6794,4.311920000000001,77.29430000000002,2.6505400000000003
"Cc1ccc(cc1)S(=O)(=O)N1C[C@]2(C)O[C@@]([C@@H]1C)(Cc1ccccc1)Cc1c2cccc1	
",-6.79861,5.72472,125.99280000000003,4.857420000000005
"C[Si](c1ccc(cc1)N(c1ccccn1)c1ccccn1)(c1ccc(cc1)N(c1ccccn1)c1ccccn1)C	
",-5.65689,4.47077,170.17999999999958,7.028800000000006
"C1[C@@H]2C[C@@H]3C[C@H]1C[C@](C2)(C3)C1=PSC(=P1)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3	
",-6.3993,4.79459,109.04500000000007,7.843900000000007
"COC(=O)C[C@@]1(O)c2cccc(c2N(C1=O)Cc1ccccc1)Br	
",-6.57695,5.25652,92.30380000000002,2.746600000000001
"CCOC(=O)C1=C(N)OC2=C([C@H]1c1cccc(c1)Cl)C(=O)c1c(C2=O)cccc1	
",-6.55013,3.1289700000000003,105.25340000000001,3.520500000000002
"Brc1c2ccccc2c(c2c1cccc2)P(C(C)C)(C(C)C)[Se]	
",-5.76404,3.1710499999999997,113.12900000000006,6.031000000000006
"O=C1[C@]2(c3ccccc3)[C@@H]3[C@H]([C@@]1(c1ccccc1)C(=C2c1ccccc1)c1ccccc1)C=CC3	
",-6.24109,4.934469999999999,141.68199999999985,7.262000000000008
"S=C(Nc1cc(C)cc(c1)C)Nc1cc(C)cc(c1)C	
",-6.04452,4.854100000000001,91.67540000000002,4.729180000000003
"COC(=O)C1=C(C)C(=O)NC(C1=O)(C)C	
",-7.67121,5.06261,51.944700000000026,-0.0466000000000002
"Cn1ccn(c1=S)CCc1ccccc1	
",-5.50582,5.17283,64.38300000000004,2.798790000000001
"OC[C@@H]1S[C@@H]([C@@H]([C@H]1O)O)n1cc(Br)c(=O)[nH]c1=O	
",-6.93115,5.35584,68.5381,-1.3728000000000002
"ClCCC1=CN(N=C([P@@]1(=O)N(c1ccccc1)CCNc1ccccc1)c1ccccc1)c1ccccc1	
",-5.47815,3.66446,161.6461999999996,8.235500000000005
"CSC(=S)N(/N=C/C=C/C=c\1/cnn(c(n1)SC)C)C	
",-5.2629,3.02745,96.79600000000002,2.6422000000000008
"CCOC(=O)c1[nH]c(c(c1C)C(=O)c1c(F)c(F)cc(c1F)F)C	
",-6.89171,5.286339999999999,75.9297,3.595640000000002
"Brc1cc2CCn3c2c(c1)[nH]c(=O)c3=O	
",-6.51725,4.79956,60.2327,1.0083999999999995
"O=C([C@]1(N=NC2(S1)C(C)(C)C(=O)C2(C)C)C(C)(C)C)N(c1ccccc1)C	
",-6.54277,4.88066,109.78500000000005,4.922200000000005
"COC(=O)c1ccc(cc1)C(=O)C[C@@H]1C[C@@H]2[C@H](C1)CCCC2	
",-7.44676,5.1313,84.90100000000005,4.262400000000004
"OCc1c2ccccc2cc2c1cccc2	
",-5.71252,3.7237099999999996,67.37680000000003,3.4853000000000023
"OC[C@@H]1OC[C@@H](C1)n1cnc2c1ncnc2N	
",-6.19004,5.684559999999999,60.21520000000002,-0.2692
"CC(C[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2c2c1cccc2)C	
",-6.36403,5.23832,99.08350000000004,4.024400000000003
"O=C([C@@H]1Cc2ccccc2C[C@H]1NC(=O)[C@@H](c1ccccc1)O)OCc1ccccc1	
",-6.78822,5.77534,116.91050000000003,3.3632000000000017
"CC[C]1N([O])OC([C@H]1c1ccc(cc1)Br)(C(=O)OCC)C(=O)OCC	
",-6.65819,5.56119,90.02450000000005,2.9323900000000007
"CC(=O)N[C@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(cc1)C	
",-7.22152,6.16707,81.36120000000005,1.7206199999999998
"F[C@@H]1OC[C@H]([C@@H]([C@H]1OC(=O)c1ccccc1)OC(=O)c1ccccc1)OC(=O)c1ccccc1	
",-7.58963,5.75761,117.78450000000002,3.9890000000000034
"COC(=O)/C=C/C(=C(\c1ccc(cc1)C)/c1ccccc1)/c1ccccc1	
",-6.01384,3.9174700000000002,111.13500000000002,5.6833200000000055
"Brc1ccc(cc1)/C=C/1\Cc2c(C1=O)cccc2	
",-6.74794,4.21813,76.59550000000002,4.271500000000002
"O=C1C[C@@H](CN1C(=O)N)c1ccccc1	
",-7.36645,6.53162,55.096400000000024,1.0812000000000002
"Clc1ccc(cc1)[S@@](=O)c1c(C)oc2c1cc(C)cc2C	
",-6.6211,5.486280000000001,86.55140000000004,5.178160000000003
"C#CCCCCC#C	
",-7.65081,7.89143,36.134,1.8132000000000001
"Clc1ccc(cc1)C(=O)Oc1n(nc(c1C(=O)c1ccc(cc1)Cl)C)c1ccccc1	
",-6.88609,4.643660000000001,119.59599999999999,5.937720000000003
"CCN1B(C#Cc2ccc(cc2)C)N(c2c1cccc2)CC	
",-5.61236,4.20404,96.29300000000005,3.740320000000003
"FC(c1cc2c(cc1C(F)(F)F)c1cc(cc(c1c1c2cc(c(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)(F)F	
",-8.02237,4.8339,108.97200000000005,11.258999999999995
"NC(=O)[C@H]1OC(O[C@@H]1C(=O)N)(C)C	
",-7.23104,7.073230000000001,42.21380000000001,-1.522899999999999
"Cn1cccc/c/1=N\CCN(CC/N=c/1\ccccn1C)CC/N=c/1\ccccn1C	
",-5.2709,4.31013,123.96900000000005,1.1066000000000016
"COc1ccccc1C(=O)N/N=C/c1cc(O)ccc1N(=O)=O	
",-6.74023,4.04492,82.81540000000003,2.0728999999999997
"O=c1sc2c(s1)SCCOCCOCCOCCOCCS2	
",-6.28804,5.043749999999999,93.19000000000004,2.434
"COc1ccc(cc1)[C@H](NC(=O)[C@@H]1CCN1NC(=O)OC(C)(C)C)C	
",-6.19915,6.02859,94.03240000000007,2.3864
"CCOC(=O)c1cc(C#N)c(=O)[nH]c1c1ccccc1	
",-7.11489,4.5293,73.17020000000001,2.09028
"COc1cc(C)c(cc1CCCc1cc(OC)c(cc1OC)C)OC	
",-5.52376,5.36616,100.59100000000008,4.5131400000000035
"O=C1Nc2ccccc2S[C@@H]1CC(=O)c1ccc(cc1)Cl	
",-6.4127600000000005,4.413880000000001,85.11620000000002,4.025800000000002
"Clc1ccc(cc1)O[C@@H]1O[C@@H]2[C@@H]3C[C@H]1C[C@H]2CCC3	
",-6.34531,5.89211,74.29600000000005,4.270000000000003
"Brc1ccc(cc1)c1c(c2ccc(cc2)Br)c2ccc(cc2c2c1ccc(c2)Br)Br	
",-6.45921,4.56652,143.1259999999998,10.376999999999992
"N#C[C@]([C@@H]([C@@H](OCc1ccccc1)C)O)(c1cccnc1)c1ccccc1	
",-7.16755,5.97146,103.77180000000003,3.8574800000000025
"[CH]1C=C[C](C=C1)/C=C\1/C(=C(c2c1cccc2)c1ccccc1)c1ccccc1	
",-5.78948,3.5971800000000003,119.04199999999999,6.947480000000007
"O=C(c1ccccc1)C[C@@H](n1nc(n(c1=S)/N=C/c1c(O)ccc2c1cccc2)c1ccccc1)c1ccccc1	
",-5.89079,3.7571499999999998,165.06229999999962,7.684490000000007
"CCOC(=O)[C@H]1[C@@H](O)C[C@H](N1c1ccc(cc1)Br)c1ccccc1	
",-5.93735,5.19203,96.84880000000003,3.693100000000002
"CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H]2[C@H]1OCCOCCO[C@@H]1[C@@H](OCCOCCO2)[C@@H](OC)O[C@H]2[C@H]1O[C@@H](OC2)c1ccccc1)c1ccccc1	
",-6.99551,6.615270000000001,171.95399999999944,2.545000000000007
"Cc1ccccc1c1cc2CCc3ccc(CCc1cc2)cc3	
",-6.2134,5.28394,97.87300000000003,5.545820000000004
"COc1ccc(cc1)C1(c2ccc(cc2)OC)c2cccc3c2c(C1(C#N)C#N)ccc3	
",-6.40961,4.61095,122.72200000000004,5.489960000000004
"O=C1c2ccccc2O[Si]2(N1CC1=CCC=CN21)(C)c1ccccc1	
",-6.14194,4.30085,99.4795,3.0680000000000014
"CC([C@@H]1NC(=O)[C@H]2N(C1=O)[C@@H]1CC[C@H]2C1)C	
",-6.92061,6.84661,58.531700000000036,0.5202999999999995
"O=Cc1c(nc2n1nc(s2)C1CCCCC1)c1ccc(cc1)Br	
",-6.41008,4.26421,95.21350000000004,5.080500000000003
"O=C(c1ccc(cc1)Br)O[C@H]1C[C@]2(CC[C@@H]1C(=C)C)O[C@H]1[C@@H](O2)CCCC1	
",-7.05698,5.46502,106.44550000000005,5.405000000000005
"COC(=O)[C@]1(C)N=C([C@@H]2[C@H]1C(=O)N(C2=O)c1ccccc1)c1ccccc1	
",-7.14492,5.35083,99.31500000000001,2.2268
"COc1cc([N][N]c2ccc(cc2)C)cc(c1O)C=O	
",-6.17971,3.72977,74.81330000000003,2.608720000000001
"Fc1ccc(cc1)Nc1nc2ccccc2c(=O)n1CCOCCOCCn1c(Nc2ccc(cc2)F)nc2c(c1=O)cccc2	
",-6.15282,4.70412,173.00939999999966,5.605200000000004
"CC(=O)O[C@@H]1CCCC[N][N][C@H](CCCC[N][N]1)OC(=O)C	
",-6.80968,5.57136,77.08000000000006,0.36660000000000004
"CC1=C(C)[Se]C(=[Se]1)/C=C/C1=[Se]C(=C([Se]1)C)C	
",-4.63255,3.73597,78.918,1.1492
"COc1cccc2c1[C@@H](OC(=O)C)[C@@H](OC(=O)C)C[C@@H]2c1ccccc1OC	
",-6.36463,5.8328,102.50900000000004,3.775300000000003
"c1ccc(cc1)c1nc2ccccc2c(c1)c1ccccc1	
",-6.45504,4.60573,92.61500000000002,5.568800000000004
